-0.00058157,0.047605
-0.00095481,0.025572
-0.005043,1.0063
-0.003333,0.45284
-0.0019414,0.03635
-0.0017169,0.074594
-0.0014181,0.15802
0.72158,1.0468
-0.0012536,0.047661
-0.0017528,0.046264
