-0.051994,0.3269
-0.060893,0.02361
-0.082605,0.84632
-0.66456,0.38018
-0.13854,0.065162
-0.2749,0.093095
-0.085878,0.027146
0.27789,1.6991
-0.3506,0.42451
-0.92518,0.46186
